Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
36.74,-1.13,0.6,-355.29,1.26,-7.3,1.39,3.16
36.84,-0.68,4.72,-342.76,5.88,-8.28,2.37,3.19
36.93,-0.62,0.61,-334.07,8.83,-5.47,1.42,3.09
37.04,-0.95,-3.21,-331.17,10.16,-0.54,0.16,2.96
37.1,-1.1,-0.18,-334.47,8.88,4.27,0.39,2.73
37.21,-1.09,4.12,-340.37,4.21,8.69,0.92,2.55
37.43,-1.14,1.31,-345.08,-2.22,11.48,1.04,2.46
37.43,-1.0,-3.89,-354.72,-7.28,10.19,1.04,2.49
37.47,-0.93,-2.04,-364.67,-9.47,3.74,1.26,2.55
37.58,-0.97,3.44,-350.59,-9.36,-6.48,2.02,2.71
37.67,-0.87,2.34,-331.5,-6.49,-12.28,1.6,2.85
37.76,-0.96,-3.38,-337.44,-0.34,-9.95,0.03,2.97
37.84,-1.12,-0.85,-338.56,5.75,-8.7,0.21,3.05
37.95,-0.95,5.21,-331.3,9.58,-7.05,1.19,2.97
38.02,-0.72,1.67,-344.97,10.42,2.04,1.13,2.83
38.11,-0.65,-4.32,-365.71,8.15,11.19,1.0,2.67
38.35,-0.78,-1.91,-360.98,4.4,10.97,1.37,2.52
38.35,-1.09,3.68,-341.38,-1.13,5.19,2.0,2.39
38.41,-0.95,1.9,-335.58,-6.12,4.74,1.29,2.36
38.51,-0.8,-2.96,-335.16,-8.01,5.98,-0.18,2.48
38.58,-0.98,-1.29,-334.45,-8.01,0.53,0.06,2.67
38.67,-0.93,3.96,-336.93,-5.83,-6.73,1.17,2.9
38.76,-0.56,3.49,-340.6,-2.24,-10.43,1.38,3.05
38.88,-0.63,-2.21,-353.16,2.08,-9.83,0.93,3.12
38.97,-0.87,-2.94,-363.49,7.42,-6.01,1.01,3.08
39.05,-0.54,2.49,-355.55,10.16,-4.41,1.54,2.88
39.3,-0.66,3.57,-335.05,9.32,0.64,1.13,2.7
39.3,-1.01,-1.54,-332.6,6.28,10.17,0.33,2.52
39.31,-0.99,-3.62,-343.0,0.97,13.73,0.55,2.35
39.42,-1.15,0.81,-335.03,-4.45,9.06,1.28,2.29
39.51,-1.1,4.16,-331.0,-8.39,2.79,1.85,2.4
39.61,-0.64,0.19,-347.3,-9.65,-0.52,1.23,2.59
39.71,-0.99,-4.13,-362.63,-7.27,-4.25,0.23,2.81
39.79,-1.19,-0.33,-357.44,-2.22,-9.16,0.46,3.05
39.87,-0.86,5.24,-341.48,2.9,-10.68,1.09,3.18
39.96,-0.73,2.05,-336.06,7.94,-4.2,0.57,3.18
40.2,-0.91,-3.17,-336.44,10.49,0.33,0.25,3.05
40.2,-1.08,-2.5,-329.89,9.29,-0.35,1.1,2.83
40.24,-1.07,2.18,-331.87,6.61,0.4,1.8,2.63
40.34,-0.95,3.55,-343.83,2.49,6.2,1.31,2.45
40.43,-0.59,-1.59,-350.7,-2.5,13.06,0.29,2.37
40.52,-0.9,-4.4,-355.85,-6.98,13.53,0.53,2.34
40.62,-1.09,0.26,-358.73,-9.26,4.69,1.24,2.51
40.73,-0.89,3.74,-342.76,-8.67,-8.36,1.05,2.67
40.8,-1.03,-0.66,-328.95,-5.34,-13.16,0.2,2.87
40.88,-1.34,-3.91,-334.6,0.1,-12.61,0.36,3.04
41.12,-1.12,0.94,-332.11,5.74,-13.45,1.35,3.04
41.12,-0.77,4.87,-333.93,9.73,-8.58,1.26,2.94
41.16,-1.06,-0.45,-350.55,11.14,5.22,0.43,2.8
41.25,-0.76,-3.63,-360.79,8.98,14.06,0.45,2.59
41.35,-0.68,2.13,-346.82,4.13,12.2,1.16,2.43
41.46,-1.17,3.76,-333.67,-2.18,7.33,1.37,2.36
41.55,-0.69,-1.91,-338.29,-7.51,4.06,0.87,2.4
41.63,-0.66,-1.83,-335.44,-9.66,-0.71,1.0,2.6
41.72,-0.99,3.31,-335.71,-8.3,-5.03,1.0,2.86
41.81,-0.63,1.9,-349.44,-4.4,-5.36,-0.12,3.06
42.06,-0.63,-3.63,-359.56,-0.12,-5.71,-0.16,3.22
42.06,-0.78,-3.01,-361.47,4.23,-6.83,1.35,3.27
42.08,-0.58,2.75,-353.34,8.07,-7.38,2.26,3.23
42.2,-0.7,3.01,-335.98,9.57,-3.6,1.5,3.15
42.27,-1.04,-1.87,-327.46,7.73,1.57,0.76,3.02
42.36,-1.09,-1.23,-335.34,4.24,4.92,1.11,2.81
42.44,-1.05,3.64,-339.87,0.48,8.34,0.91,2.66
42.54,-1.0,2.08,-338.74,-4.02,9.06,-0.06,2.55
42.65,-1.03,-4.02,-353.6,-7.86,6.96,-0.31,2.56
42.73,-1.2,-3.22,-365.96,-8.23,4.48,0.1,2.68
42.93,-1.11,3.72,-349.51,-5.81,-2.73,0.9,2.86
42.93,-0.71,3.95,-329.84,-2.71,-11.47,1.4,3.09
43.01,-0.77,-1.6,-335.94,1.64,-12.93,1.01,3.2
43.1,-1.09,-1.65,-342.63,6.82,-9.92,1.11,3.16
43.21,-1.01,3.21,-335.59,9.63,-7.32,1.93,3.03
43.28,-0.76,2.67,-346.7,9.22,-0.29,1.35,2.92
43.37,-0.53,-3.62,-361.49,6.96,11.32,-0.23,2.73
43.5,-0.52,-3.63,-356.3,2.53,15.75,-0.11,2.54
43.56,-0.93,2.18,-350.19,-3.35,11.53,0.72,2.44
43.66,-1.1,2.58,-339.43,-7.5,7.97,0.57,2.47
43.86,-0.86,-1.64,-328.23,-9.11,2.47,0.44,2.66
43.87,-0.87,-1.79,-327.9,-8.33,-8.55,1.12,2.93
43.94,-0.92,3.32,-333.69,-4.19,-16.56,1.89,3.16
44.04,-0.77,4.41,-338.95,2.0,-13.17,1.42,3.24
44.13,-0.7,-1.16,-346.52,7.22,-3.52,0.47,3.23
44.2,-0.61,-4.75,-364.74,10.21,4.64,0.5,3.13
44.3,-0.55,-0.48,-364.34,10.4,7.15,1.2,2.95
44.38,-0.78,4.08,-339.14,7.22,7.46,1.8,2.77
44.48,-1.02,-0.09,-330.22,2.25,9.67,1.25,2.59
44.57,-0.95,-3.13,-335.39,-2.72,7.33,0.34,2.46
44.78,-1.06,1.65,-333.77,-6.67,1.83,0.71,2.49
44.78,-1.09,4.0,-338.87,-8.65,-1.85,0.99,2.68
44.87,-0.94,-1.27,-355.38,-7.95,-0.56,0.54,2.94
44.97,-1.44,-5.27,-363.38,-4.66,0.05,0.67,3.17
45.03,-1.35,-0.4,-352.54,0.3,-7.03,1.42,3.33
45.13,-0.7,4.29,-340.49,5.2,-10.16,2.1,3.35
45.21,-0.69,0.62,-334.54,8.59,-4.9,1.56,3.29
45.32,-0.8,-2.4,-330.93,9.86,-2.28,0.52,3.1
45.4,-1.13,1.8,-332.29,8.48,-0.6,0.99,2.86
45.48,-1.06,4.72,-340.67,4.44,5.44,1.13,2.74
45.68,-0.75,-0.48,-353.84,-0.69,13.93,0.27,2.58
45.69,-1.0,-4.03,-360.74,-5.49,15.4,0.41,2.53
45.76,-1.12,0.95,-355.39,-8.63,6.23,1.18,2.6
45.85,-0.98,3.87,-339.49,-8.76,-1.53,1.51,2.8
45.96,-0.76,-0.73,-329.59,-6.28,-6.14,0.98,3.02
46.05,-1.07,-4.14,-334.88,-1.79,-11.88,0.55,3.21
46.14,-1.1,-0.03,-336.04,4.04,-14.97,1.04,3.25
46.22,-0.71,4.94,-333.17,8.79,-9.88,1.37,3.15
46.33,-0.6,1.86,-343.98,11.41,0.1,0.25,3.0
46.41,-0.66,-3.54,-359.11,10.36,8.06,-0.18,2.83
46.62,-0.84,-1.67,-356.77,5.3,10.64,1.47,2.69
46.62,-1.14,3.36,-343.92,-0.73,8.22,2.38,2.54
46.68,-1.28,1.66,-339.46,-5.63,6.52,1.32,2.47
46.79,-0.86,-3.18,-335.38,-8.2,3.93,0.08,2.55
46.89,-0.73,-1.13,-329.59,-8.29,-2.28,0.23,2.79
46.97,-0.91,3.94,-337.33,-6.29,-7.25,0.94,3.14
47.05,-0.71,2.62,-345.91,-1.61,-6.73,0.55,3.32
47.16,-0.71,-2.67,-352.33,3.67,-5.04,0.15,3.43
47.25,-0.85,-3.82,-359.87,7.25,-6.14,1.04,3.34
47.33,-0.67,1.02,-360.64,9.36,-5.95,1.9,3.17
47.53,-0.77,3.4,-343.49,9.64,0.81,1.28,3.0
47.53,-0.99,-1.05,-331.14,7.11,6.77,-0.18,2.73
47.62,-1.06,-3.83,-343.06,2.17,9.22,-0.25,2.62
47.71,-1.22,0.57,-338.51,-3.43,10.02,1.13,2.49
47.8,-1.39,4.22,-329.7,-7.83,6.14,1.68,2.53
47.89,-1.1,-0.1,-348.53,-9.41,2.01,0.87,2.65
47.99,-1.22,-4.3,-364.98,-8.28,-1.05,0.77,2.89
48.07,-1.4,-0.28,-357.45,-4.3,-7.24,1.48,3.2
48.16,-0.83,4.61,-341.93,1.73,-12.09,1.19,3.37
48.27,-0.49,1.18,-334.66,7.24,-7.88,0.0,3.47
48.47,-0.88,-3.99,-332.34,10.09,-1.45,-0.02,3.34
48.47,-1.03,-2.07,-328.99,9.76,0.89,1.39,3.15
48.52,-0.93,3.89,-334.46,6.56,0.86,2.42,2.95
48.62,-0.75,3.71,-342.2,2.59,5.76,1.37,2.76
48.73,-0.56,-2.0,-352.59,-2.03,7.76,-0.26,2.62
48.8,-1.1,-4.05,-362.47,-6.81,6.53,0.09,2.57
48.9,-1.32,0.27,-360.08,-9.06,5.77,1.23,2.66
49.0,-1.08,3.86,-340.58,-8.59,-1.48,1.65,2.77
49.09,-0.85,0.19,-328.65,-5.44,-7.49,0.99,3.0
49.22,-1.22,-3.76,-338.72,-0.91,-9.64,0.78,3.13
49.42,-1.3,-0.5,-336.56,4.51,-11.15,1.43,3.24
49.42,-0.9,5.68,-332.05,9.65,-7.96,1.38,3.22
49.45,-0.65,3.51,-343.28,11.79,2.02,0.25,3.05
49.54,-0.53,-3.77,-360.09,9.49,10.81,-0.14,2.83
49.65,-0.75,-3.27,-359.21,4.83,15.33,0.51,2.71
49.73,-0.81,2.39,-346.57,-0.56,13.61,0.98,2.62
49.82,-0.79,2.09,-342.96,-6.39,6.16,1.06,2.62
49.91,-0.66,-2.18,-337.98,-9.75,-0.94,0.6,2.72
50.02,-0.83,-2.21,-331.69,-9.27,-6.16,0.74,2.89
50.11,-1.03,2.59,-334.7,-5.7,-8.06,1.36,3.12
50.31,-0.55,4.44,-347.31,-0.39,-6.53,1.13,3.33
50.31,-0.41,-1.44,-357.2,4.77,-3.92,0.54,3.43
50.37,-0.65,-3.48,-360.19,7.84,-4.85,1.23,3.47
50.48,-0.53,2.46,-351.38,9.22,-5.18,2.24,3.32
50.57,-0.66,3.1,-334.94,8.73,0.62,1.43,3.07
50.65,-0.9,-2.9,-337.14,4.91,5.89,0.31,2.85
50.75,-0.97,-3.2,-343.88,-0.09,7.73,0.59,2.74
50.84,-1.02,2.18,-334.12,-4.11,8.3,0.84,2.6
50.94,-0.81,2.23,-335.96,-7.34,6.7,0.34,2.66
51.01,-0.85,-2.93,-357.45,-8.8,2.93,0.22,2.8
51.22,-1.34,-3.99,-364.47,-7.4,-4.49,0.95,3.0
51.22,-1.2,2.07,-349.09,-3.28,-14.61,1.75,3.19
51.32,-0.69,4.67,-333.7,2.56,-13.85,1.38,3.32
51.41,-0.59,-0.61,-335.37,7.73,-6.89,0.06,3.31
51.47,-0.98,-3.73,-336.41,10.14,-2.56,0.0,3.25
51.58,-1.33,0.14,-332.52,9.49,3.16,1.39,3.09
51.67,-1.05,4.04,-339.89,6.27,7.32,2.04,2.88
51.76,-0.74,0.43,-348.47,1.49,10.17,1.24,2.77
51.85,-0.93,-3.71,-356.76,-3.33,9.37,0.33,2.67
51.95,-1.26,-0.09,-358.75,-7.01,3.97,0.55,2.72
52.15,-1.12,3.78,-343.53,-8.85,-0.9,0.88,2.9
52.15,-0.5,0.39,-329.38,-7.56,-4.61,0.08,3.1
52.22,-0.79,-3.94,-336.02,-3.77,-7.62,-0.17,3.32
52.34,-1.36,-1.29,-341.94,0.88,-10.0,1.31,3.52
52.41,-1.05,4.15,-334.12,5.61,-10.9,2.49,3.62
52.5,-0.73,2.3,-339.75,9.12,-5.58,1.49,3.52
52.61,-0.79,-3.58,-359.12,10.47,3.63,0.05,3.36
52.69,-0.84,-2.56,-361.97,9.16,10.48,0.21,3.13
52.76,-1.07,3.61,-348.33,4.04,11.25,1.11,2.87
52.86,-1.16,3.05,-339.66,-1.82,12.78,0.99,2.68
53.06,-0.8,-2.12,-341.33,-6.43,10.01,0.41,2.68
53.07,-1.05,-2.21,-335.72,-9.71,-2.62,0.89,2.79
53.15,-1.12,1.81,-332.44,-9.24,-11.24,1.57,3.0
53.24,-0.64,3.32,-341.6,-5.37,-12.17,1.09,3.2
53.33,-0.59,-1.03,-349.82,-0.2,-11.41,-0.09,3.4
53.42,-0.77,-4.14,-358.79,5.27,-8.09,0.03,3.55
53.51,-0.57,0.43,-357.32,9.63,-1.53,1.37,3.6
53.6,-0.58,4.43,-341.49,10.72,3.67,1.93,3.51
53.69,-0.91,0.28,-330.59,8.42,5.9,1.08,3.26
53.78,-0.77,-3.32,-336.5,4.32,6.2,0.35,3.01
53.98,-0.81,0.26,-341.1,-0.22,5.81,0.6,2.86
53.98,-1.4,4.12,-333.73,-5.14,5.05,0.85,2.79
54.07,-0.83,1.36,-338.63,-8.06,4.58,0.09,2.87
54.17,-0.79,-3.21,-358.81,-8.33,1.71,-0.01,3.07
54.25,-1.64,-2.93,-364.66,-6.58,-5.14,1.19,3.34
54.33,-1.12,2.83,-353.58,-2.16,-14.87,1.92,3.69
54.46,-0.65,4.81,-339.4,3.7,-13.82,1.3,4.0
54.53,-0.38,-0.2,-333.56,8.84,-5.42,-0.17,4.55
54.61,-0.5,-4.63,-332.19,10.75,-0.95,-0.28,5.74
54.7,-0.88,-3.72,-334.76,9.93,4.24,0.31,7.77
54.9,-0.89,5.66,-341.35,6.58,7.05,1.23,10.19
54.91,-1.26,10.8,-341.24,0.52,7.51,1.8,12.44
54.98,-1.27,-0.94,-354.62,-5.58,8.49,0.52,14.33
55.09,-0.86,-12.48,-376.1,-8.61,8.39,-0.0,15.95
55.16,-1.15,-5.41,-369.05,-9.25,0.15,1.07,17.56
55.27,-1.35,7.91,-321.93,-7.62,-11.3,1.61,19.07
55.39,-0.92,8.55,-297.89,-3.02,-12.31,0.78,20.38
55.47,-0.72,-4.21,-329.97,2.45,-5.56,-0.51,21.37
55.55,-0.97,-7.93,-355.7,7.3,-3.26,0.51,22.09
55.64,-1.4,5.52,-361.92,10.11,-4.65,2.43,22.77
55.83,-1.71,9.56,-367.08,9.87,-0.64,1.6,23.35
55.83,-1.22,-1.67,-363.08,7.13,9.17,0.2,23.92
55.91,-0.67,-7.53,-353.28,2.47,12.31,-0.21,24.68
55.99,-1.34,-0.61,-340.0,-2.94,8.04,0.51,25.4
56.11,-1.73,7.36,-325.7,-7.55,4.61,1.37,26.03
56.2,-1.3,4.04,-326.53,-10.24,-0.03,1.0,26.78
56.27,-0.87,-4.54,-357.3,-8.9,-2.87,0.98,27.73
56.36,-0.86,-1.54,-374.84,-4.13,-7.58,1.35,28.67
56.49,-1.3,7.98,-335.39,0.99,-13.83,1.4,29.46
56.55,-1.16,5.62,-303.02,5.47,-10.48,0.9,29.91
56.75,-0.18,-4.82,-319.68,9.15,-3.6,-0.15,30.27
56.75,-0.15,-4.61,-327.18,10.46,-0.52,0.2,30.43
56.83,-1.19,5.08,-310.62,8.24,2.38,1.41,30.59
56.92,-1.56,4.93,-317.23,3.62,6.74,1.19,30.93
57.02,-1.17,-3.96,-338.21,-1.31,11.0,0.6,31.32
57.11,-0.82,-5.43,-327.12,-5.68,11.06,0.8,31.7
57.2,-0.65,1.27,-301.06,-8.63,6.67,1.12,32.05
57.29,-0.6,5.59,-296.05,-9.4,0.37,0.84,32.65
57.38,-0.89,0.24,-304.64,-7.77,-3.48,-0.08,33.4
57.47,-0.9,-6.45,-320.86,-4.31,-4.54,-0.02,34.17
57.67,-0.31,-5.2,-244.57,-0.41,-7.75,0.88,34.49
57.67,0.08,-1.74,-62.91,1.93,-10.93,0.88,33.13
57.76,0.09,0.03,21.65,1.76,-9.93,0.82,30.69
57.84,-0.14,1.17,1.13,1.27,-9.67,0.99,30.45
57.92,-0.75,0.93,-135.07,2.49,-9.42,1.16,32.04
58.03,-1.02,0.61,-281.64,5.42,-7.12,1.4,33.9
58.11,-0.0,0.99,-140.3,7.68,-6.27,1.23,34.6
58.2,0.51,0.84,32.22,7.85,-5.57,0.92,33.93
58.29,-0.08,0.21,13.29,7.44,-6.12,0.78,32.36
58.4,-0.33,-1.34,-7.26,7.48,-6.78,0.83,29.08
58.61,-0.33,-1.41,4.1,7.67,-6.45,1.06,27.2
58.61,-0.02,-2.64,-141.36,9.05,-3.66,0.49,30.01
58.68,-0.52,-5.79,-379.52,10.44,2.91,0.5,34.44
58.76,-1.19,-2.81,-414.42,9.08,10.58,1.91,35.94
58.85,-0.86,3.07,-351.43,5.31,11.93,1.55,36.89
58.95,-0.77,5.42,-193.85,-0.15,5.77,0.77,38.05
59.04,-0.39,3.44,31.09,-2.91,5.83,1.17,36.92
59.13,-0.07,-0.66,33.96,-2.07,10.62,0.87,35.87
59.21,-0.14,-2.34,-23.8,-2.02,10.91,0.43,34.97
59.32,0.07,-1.26,-2.02,-2.46,10.05,0.64,29.47
59.51,0.09,0.34,-1.87,-2.21,10.2,0.86,26.57
59.52,-0.24,0.88,-3.72,-1.82,9.62,0.78,29.14
59.59,-0.54,1.45,-128.4,-2.77,7.48,0.77,34.55
59.69,-0.67,2.17,-202.68,-5.02,5.99,0.94,36.82
59.78,-0.31,1.18,-12.81,-6.51,6.59,1.0,34.25
59.87,0.23,0.26,143.94,-6.63,6.75,0.84,31.02
59.95,0.35,0.38,171.65,-5.84,6.81,0.75,26.77
60.04,-0.39,1.84,-16.2,-5.43,7.2,1.3,27.11
60.15,-0.94,2.59,-173.63,-6.24,7.02,1.62,32.5
60.23,-0.31,1.32,-18.19,-6.81,7.08,0.97,33.48
60.43,0.02,0.74,45.89,-6.39,7.22,0.67,33.68
60.43,0.03,-0.01,65.41,-5.93,8.97,0.77,29.41
60.5,0.05,-0.36,119.18,-5.56,9.81,0.71,26.02
60.61,-0.37,0.22,-77.7,-5.38,9.88,0.74,28.22
60.71,-0.49,-0.11,-176.29,-6.04,10.37,0.78,33.4
60.79,-0.3,-0.97,-7.94,-7.33,7.76,0.69,35.76
60.87,-0.19,-0.84,32.34,-7.72,5.95,0.68,33.61
60.97,0.34,0.28,28.97,-7.55,4.59,0.89,29.49
61.05,0.28,1.13,56.77,-6.66,5.03,1.03,25.63
61.16,-0.72,0.48,-7.07,-5.85,8.25,0.85,29.66
61.36,-0.39,-1.19,-19.25,-7.18,7.34,0.65,32.91
61.36,0.36,-1.3,3.74,-7.93,6.27,0.71,33.59
61.42,0.28,0.02,-1.05,-7.47,6.66,0.78,30.55
61.52,0.35,0.45,6.53,-7.4,6.3,0.78,26.08
61.6,0.18,0.08,-0.18,-7.04,7.13,0.78,25.92
61.71,-0.31,-0.48,-65.9,-7.24,7.05,0.77,30.41
61.8,-1.18,1.3,-226.91,-8.95,4.04,0.95,36.72
61.9,-1.23,1.49,-357.35,-9.65,-0.03,0.85,40.29
61.98,-0.24,-3.56,-370.55,-7.36,-2.94,0.61,42.44
62.07,-0.39,-5.04,-218.71,-4.68,-5.43,0.82,43.11
62.26,-0.59,-2.12,10.43,-3.5,-7.71,0.8,42.0
62.27,-0.39,0.75,38.13,-3.33,-9.19,0.89,38.7
62.36,-0.64,2.96,-17.19,-3.85,-10.05,0.94,33.61
62.44,-1.07,3.19,-122.63,-4.09,-10.74,1.09,32.08
62.55,-1.18,0.03,-190.09,-3.14,-9.82,1.39,37.08
62.63,-0.45,-1.87,-20.35,-1.72,-8.47,0.86,39.08
62.73,0.08,1.16,46.0,-1.4,-9.81,0.88,40.4
62.84,-0.09,1.23,-14.04,-2.09,-10.2,1.14,39.02
62.9,-0.16,-1.75,-2.71,-2.19,-8.8,0.76,35.94
63.0,0.02,-0.49,5.69,-1.67,-9.45,0.92,36.31
63.2,-0.45,-0.24,-144.46,-1.32,-11.54,1.4,38.98
63.2,-0.74,-5.32,-281.43,1.19,-12.24,1.05,42.3
63.28,0.31,-6.2,-104.02,4.45,-10.15,0.54,42.4
63.37,0.62,-0.7,44.6,4.72,-8.65,1.0,39.35
63.45,0.01,2.02,56.21,4.15,-7.35,1.17,35.43
63.56,0.3,0.45,73.44,3.73,-5.92,0.79,31.04
63.65,0.48,-0.82,4.99,3.24,-8.13,0.78,31.41
63.75,-0.11,-0.26,-43.12,3.49,-9.4,0.98,36.13
63.83,-0.35,0.79,-24.66,3.79,-8.56,1.02,38.54
63.93,-0.1,-0.18,-0.65,3.82,-8.61,0.8,39.19
64.14,0.03,-1.02,4.3,3.89,-8.6,0.86,36.05
64.14,0.1,0.51,-3.73,3.8,-8.86,1.07,34.96
64.2,0.0,0.65,-19.18,3.79,-8.41,0.9,36.47
64.3,-0.35,-1.18,-25.85,5.35,-8.66,0.73,40.48
64.4,-0.28,-0.32,0.01,7.34,-9.01,0.99,41.66
64.48,-0.07,1.99,9.05,7.61,-6.72,1.17,39.75
64.57,-0.1,0.89,18.35,7.15,-5.48,0.9,36.45
64.65,0.07,-0.44,30.44,7.07,-6.07,1.0,32.33
64.74,-0.04,1.75,20.18,7.02,-8.96,1.33,33.02
64.85,-0.32,2.04,11.8,7.0,-9.97,1.11,37.84
65.05,-0.12,-1.02,-1.72,7.32,-6.43,0.95,39.93
65.05,-0.21,-0.04,-3.07,7.58,-6.32,1.24,41.06
65.11,-0.31,1.61,6.64,7.35,-7.84,1.16,38.01
65.22,0.04,-1.19,-0.27,7.11,-6.72,0.85,36.23
65.3,-0.11,-1.1,-6.35,7.38,-5.76,1.01,37.73
65.39,-0.34,-0.32,-147.16,8.04,-4.8,1.46,41.38
65.49,-0.31,-1.94,-373.23,9.71,1.09,1.53,44.32
65.58,-1.06,1.2,-377.59,9.69,6.54,1.18,46.12
65.66,-1.52,1.31,-298.33,5.8,8.02,0.64,46.89
65.77,-0.73,-3.08,-179.26,2.4,10.78,0.16,46.14
65.96,-0.21,-1.96,14.2,1.02,10.76,0.55,43.93
65.97,-0.05,0.24,29.41,0.83,9.77,1.02,41.7
66.04,-0.09,0.95,-6.28,1.46,8.2,1.09,36.88
66.12,-0.25,2.61,-106.8,1.59,4.75,1.05,34.81
66.23,-0.22,2.53,-197.63,0.44,6.94,0.73,40.26
66.33,-0.29,1.04,-20.82,-1.25,10.12,0.74,42.03
66.43,-0.12,0.38,55.58,-1.58,9.36,0.71,41.76
66.5,0.0,-1.06,-17.27,-1.25,9.85,0.52,39.88
66.6,-0.12,-0.78,-6.08,-1.29,10.4,0.82,35.27
66.69,4.42,1.65,209.97,28.48,-3.87,1.17,31.66
66.88,11.17,0.5,524.03,78.02,-18.61,1.36,18.35
66.88,7.54,-2.01,549.93,57.2,-1.5,1.15,4.88
66.97,-0.33,-0.71,271.75,0.8,15.26,0.7,1.94
67.05,-1.04,0.67,-23.52,-0.83,8.38,0.81,1.88
67.13,0.25,0.02,-45.11,10.94,5.52,0.97,1.95
67.23,-0.12,-0.11,24.19,6.21,8.3,0.84,1.91
67.32,-0.22,0.08,-0.91,5.77,7.71,0.84,1.87
67.41,-0.14,0.02,-4.33,6.93,7.3,0.86,1.84
67.51,-0.25,0.11,2.21,6.57,7.54,0.79,1.81
67.59,-0.17,0.26,0.04,6.54,7.51,0.79,1.79
67.78,0.0,0.25,-0.37,6.64,7.47,0.91,1.77
67.8,-0.11,0.21,0.23,6.56,7.52,0.93,1.75
67.88,-0.22,0.17,-0.05,6.53,7.52,0.87,1.73
67.98,-0.11,0.12,-0.15,6.6,7.49,0.9,1.72
68.05,-0.05,0.19,0.07,6.61,7.51,0.91,1.71
68.16,-0.1,0.09,0.15,6.53,7.53,0.86,1.69
68.27,-0.13,-0.03,0.08,6.52,7.53,0.82,1.68
68.34,-0.08,0.17,0.02,6.57,7.53,0.83,1.67
68.44,-0.06,0.21,0.01,6.6,7.54,0.85,1.65
68.53,-0.08,0.07,0.11,6.6,7.55,0.88,1.64
68.72,-0.11,0.1,0.13,6.59,7.51,0.89,1.63
68.72,-0.08,0.03,0.01,6.58,7.49,0.84,1.62
68.8,0.03,-0.05,-0.04,6.57,7.51,0.85,1.61
68.88,0.01,0.05,0.05,6.57,7.49,0.89,1.6
68.98,-0.06,0.08,0.14,6.6,7.48,0.84,1.59
69.09,-0.12,0.13,0.15,6.57,7.5,0.8,1.58
69.17,-0.06,0.17,0.12,6.55,7.5,0.85,1.57
69.25,0.08,0.06,0.16,6.6,7.47,0.88,1.56
69.34,-0.0,0.02,0.16,6.63,7.49,0.81,1.55
69.43,-0.06,0.17,0.07,6.63,7.49,0.82,1.54
69.62,0.05,0.2,0.06,6.59,7.48,0.89,1.53
69.62,0.01,0.14,0.12,6.54,7.49,0.89,1.52
69.71,-0.1,0.18,0.09,6.52,7.45,0.89,1.51
69.82,-0.16,0.1,-0.05,6.52,7.49,0.87,1.51
69.9,-0.16,-0.02,-0.08,6.58,7.54,0.86,1.5
70.0,-0.11,-0.03,-0.04,6.6,7.49,0.87,1.49
70.08,-0.08,-0.01,0.01,6.56,7.48,0.86,1.48
70.19,-0.04,-0.02,0.05,6.56,7.49,0.87,1.47
70.27,-0.06,-0.01,-0.03,6.56,7.47,0.89,1.47
70.36,-0.07,0.05,-0.09,6.53,7.51,0.88,1.46
70.56,0.02,0.07,-0.05,6.55,7.54,0.86,1.45
70.56,0.04,-0.02,0.02,6.57,7.5,0.85,1.45
70.64,0.06,-0.03,0.11,6.54,7.46,0.86,1.44
70.74,0.06,-0.03,0.11,6.53,7.49,0.88,1.43
70.82,-0.03,-0.06,0.08,6.56,7.55,0.88,1.43
70.92,-0.02,-0.0,0.16,6.6,7.55,0.86,1.42
71.0,-0.01,-0.05,0.18,6.57,7.45,0.9,1.41
71.1,-0.03,-0.12,0.07,6.53,7.37,0.89,1.41
71.2,-0.02,-0.07,0.06,6.57,7.45,0.85,1.4
71.29,-0.11,-0.06,0.08,6.6,7.49,0.89,1.4
71.48,-0.22,-0.14,0.0,6.57,7.5,0.93,1.39
71.49,-0.17,-0.11,-0.02,6.56,7.52,0.96,1.38
71.56,-0.07,0.02,0.01,6.62,7.48,0.91,1.38
71.67,-0.09,-0.0,0.04,6.58,7.49,0.82,1.37
71.74,-0.16,-0.02,0.04,6.53,7.53,0.86,1.36
71.83,-0.19,0.08,0.07,6.57,7.52,0.89,1.36
71.92,-0.08,0.19,0.09,6.6,7.48,0.83,1.35
72.02,0.01,0.31,-0.03,6.61,7.45,0.84,1.35
72.1,-0.09,0.23,-0.07,6.62,7.46,0.88,1.34
72.2,-0.05,0.02,0.03,6.61,7.53,0.87,1.34
72.39,-0.0,0.01,0.08,6.58,7.54,0.87,1.34
72.39,-0.14,0.07,0.07,6.54,7.46,0.87,1.33
72.48,-0.19,-0.01,0.09,6.54,7.45,0.83,1.33
72.6,-0.17,0.01,0.07,6.54,7.54,0.81,1.32
72.67,-0.13,0.03,0.04,6.53,7.53,0.88,1.32
72.75,-0.01,-0.0,0.05,6.56,7.51,0.95,1.31
72.84,-0.09,0.01,-0.01,6.59,7.51,0.91,1.31
72.96,-0.27,0.09,-0.01,6.59,7.5,0.85,1.31
73.05,-0.13,0.19,0.1,6.61,7.55,0.88,1.31
73.13,0.01,0.13,0.08,6.62,7.58,0.93,1.3
73.33,-0.09,0.06,0.06,6.64,7.57,0.9,1.3
