Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Ncm]
36.68,-0.09,-1.53,-358.2,-9.67,2.83,0.51,2.52
36.76,-0.48,2.06,-350.75,-7.74,-4.22,0.4,2.89
36.85,0.34,1.07,-334.75,-3.84,-15.73,1.61,3.14
36.94,0.24,-1.16,-328.25,1.24,-17.67,2.12,3.25
37.03,-0.69,-1.08,-340.76,6.88,-8.23,1.12,3.22
37.12,-0.66,0.77,-351.33,10.97,0.67,1.1,3.1
37.22,-0.05,2.29,-344.88,11.1,4.48,1.25,2.9
37.4,-0.09,0.67,-338.56,9.05,13.58,-0.46,2.62
37.41,0.17,-2.29,-353.57,3.84,17.9,-0.55,2.43
37.48,0.96,0.81,-354.88,-2.65,17.91,-0.13,2.33
37.59,0.32,3.11,-340.39,-7.16,10.1,0.16,2.37
37.68,-0.71,0.62,-334.06,-9.93,-5.56,1.4,2.58
37.77,0.14,-1.26,-333.68,-8.42,-8.69,1.45,2.86
37.85,-0.33,-0.21,-341.76,-4.09,-6.22,0.58,3.1
37.96,-0.6,1.33,-349.88,0.71,-8.2,0.69,3.26
38.05,0.04,1.61,-349.94,4.42,-15.99,2.37,3.29
38.13,-0.02,1.81,-337.01,8.31,-11.13,1.92,3.18
38.31,0.27,-1.93,-348.04,9.62,-3.77,1.69,2.98
38.33,0.19,-0.92,-361.87,7.9,5.66,1.48,2.69
38.41,0.68,1.5,-350.03,4.26,13.68,0.25,2.46
38.52,-0.17,0.29,-333.41,-2.82,4.29,0.57,2.35
38.6,-0.84,0.09,-324.96,-7.86,0.08,0.98,2.33
38.69,-0.04,-0.34,-337.95,-10.27,-2.82,1.48,2.5
38.78,-0.22,0.94,-346.75,-9.97,-8.43,1.8,2.83
38.88,0.06,1.52,-350.85,-6.76,-15.49,2.92,3.09
38.96,0.31,1.61,-349.99,-1.12,-14.57,2.22,3.32
39.06,-0.04,-1.72,-349.31,5.26,-7.73,0.78,3.39
39.24,-0.17,-2.5,-354.26,9.21,-2.34,0.92,3.26
39.25,0.27,0.92,-350.54,10.51,2.68,0.54,3.1
39.32,-0.24,1.28,-340.49,7.66,-1.3,1.04,2.84
39.43,-0.62,0.55,-324.37,3.84,1.7,1.36,2.56
39.51,-0.03,-0.64,-331.0,-1.37,2.09,1.96,2.39
39.62,-0.19,-0.12,-354.09,-6.97,-1.93,2.63,2.32
39.69,-0.18,1.18,-350.45,-7.56,6.05,0.65,2.41
39.8,-0.66,0.27,-341.88,-7.49,3.12,-0.22,2.67
39.89,-1.0,-0.93,-353.36,-6.27,-6.24,1.04,2.96
39.97,-0.67,1.11,-348.47,-1.33,-9.3,1.38,3.21
40.15,0.23,0.42,-326.69,3.75,-13.27,1.3,3.33
40.17,0.36,-1.5,-327.04,8.67,-2.24,-0.47,3.28
40.26,-0.21,-0.43,-345.55,11.49,9.02,-1.12,3.18
40.34,-0.35,2.52,-343.72,10.86,8.69,0.29,3.02
40.45,-0.75,2.72,-339.37,7.89,13.14,-0.13,2.7
40.54,0.12,-0.68,-351.92,2.6,18.75,-0.64,2.51
40.63,0.97,-0.01,-354.71,-3.0,19.54,-0.26,2.45
40.72,0.5,1.57,-332.72,-6.62,13.08,-0.47,2.56
40.82,-0.47,-0.07,-325.11,-9.78,-1.37,0.02,2.8
40.9,-0.27,-1.87,-345.74,-8.66,-5.92,0.4,3.16
41.07,0.25,1.67,-348.7,-2.87,-3.12,-0.09,3.4
41.09,0.39,1.71,-347.27,0.82,-14.39,1.8,3.51
41.18,0.24,-1.86,-344.63,4.88,-12.76,2.0,3.44
41.27,-0.55,-0.91,-349.96,8.57,-2.7,0.77,3.25
41.35,0.19,-0.24,-343.38,9.34,-1.33,1.01,3.0
41.47,-0.08,1.03,-319.7,7.39,6.97,0.05,2.74
41.53,-0.63,0.5,-342.66,1.37,4.43,1.53,2.53
41.63,-0.21,1.38,-354.3,-4.0,0.57,2.57,2.41
41.74,-0.89,1.28,-344.17,-7.95,3.36,1.05,2.42
41.81,-0.1,-1.5,-353.18,-9.93,3.26,0.56,2.61
41.98,0.53,1.36,-348.58,-8.23,1.09,-0.03,2.9
42.02,0.43,-0.29,-340.69,-6.42,-15.1,1.55,3.17
42.11,0.3,-1.85,-339.74,-1.67,-17.43,2.0,3.33
42.18,-0.61,1.04,-355.23,4.57,-8.45,1.11,3.4
42.28,-0.11,1.03,-355.67,8.82,-7.52,1.64,3.33
42.38,-0.26,1.03,-343.41,10.42,1.45,0.53,3.14
42.46,0.2,-0.35,-360.81,8.39,12.79,-0.2,2.87
42.57,0.78,1.0,-346.3,4.71,15.97,-0.28,2.61
42.65,-0.45,0.53,-321.0,-2.2,2.79,1.08,2.48
42.75,0.21,-1.39,-336.17,-7.8,-1.42,1.63,2.45
42.92,0.51,0.67,-350.85,-9.73,1.27,1.01,2.59
42.93,0.13,-0.02,-343.36,-9.67,-6.47,1.18,2.9
43.02,-0.15,-0.4,-340.27,-6.73,-7.06,0.33,3.18
43.12,-0.8,-0.96,-354.41,-3.08,-14.93,1.89,3.39
43.2,-0.44,0.34,-336.41,2.67,-20.11,2.38,3.44
43.29,-0.1,0.74,-321.55,7.27,-12.58,0.86,3.37
43.39,0.32,-1.79,-337.53,9.21,-2.05,0.61,3.22
43.47,-0.75,2.56,-339.65,9.36,7.62,0.36,3.01
43.56,-1.3,2.78,-347.99,4.76,2.37,2.0,2.86
43.66,0.16,-0.9,-360.55,-0.41,6.21,1.9,3.15
43.82,-0.48,0.8,-368.74,-5.25,11.38,0.81,4.91
43.85,-1.1,2.37,-349.99,-9.1,1.9,1.3,7.84
43.94,-0.5,1.7,-313.91,-9.49,-2.06,0.18,11.2
44.05,-0.14,-2.39,-316.76,-7.36,-5.6,-0.58,14.62
44.14,-0.19,-0.47,-339.67,-1.77,-3.74,-0.76,17.73
44.22,-0.41,1.9,-367.46,4.07,-2.68,-0.28,20.09
44.3,0.15,-1.52,-356.96,8.8,-1.98,-0.09,21.76
44.41,-0.34,0.27,-331.05,10.49,2.83,-0.45,22.88
44.48,-0.41,1.23,-335.47,9.53,5.23,0.34,23.72
44.59,-0.07,0.86,-311.96,8.06,11.34,-0.38,24.68
44.75,-0.4,-0.17,-319.63,3.38,12.74,-0.76,25.57
44.78,0.12,0.57,-369.35,-1.36,15.65,-0.17,26.26
44.86,-0.01,2.3,-369.48,-5.25,14.04,-0.27,26.91
44.99,0.36,-0.79,-353.85,-7.68,6.65,-0.36,27.67
45.05,0.09,-0.24,-355.26,-7.38,2.89,-0.27,28.57
45.13,-0.47,0.91,-331.58,-4.43,-5.42,0.22,29.45
45.24,-0.01,0.8,-305.24,1.6,-7.34,-0.5,30.33
45.32,-0.43,-1.13,-339.16,6.96,-3.69,-0.69,30.76
45.42,-0.15,-0.67,-372.97,11.19,3.99,-0.31,31.04
45.51,-0.32,2.24,-365.39,11.02,8.2,-0.01,31.18
45.67,-0.17,-0.93,-358.13,7.83,10.39,0.45,31.42
45.69,0.01,0.59,-338.1,4.86,17.73,-0.33,31.78
45.78,-0.58,1.57,-324.37,-0.67,13.38,-0.21,32.17
45.88,0.23,-0.81,-331.27,-5.12,10.43,-0.55,32.65
45.98,-0.05,0.19,-346.43,-8.68,6.73,-0.27,33.29
46.07,-0.12,-0.37,-364.42,-9.1,-0.85,0.71,34.05
46.16,0.01,0.58,-357.02,-4.49,0.95,-0.85,34.78
46.24,-0.47,-0.62,-342.08,-0.14,-2.46,-0.63,35.49
46.35,-0.1,-0.44,-331.22,5.62,-4.2,0.14,36.02
46.45,-0.63,2.54,-330.63,9.25,-3.2,-0.17,36.31
46.61,-0.24,-0.9,-335.76,9.94,-1.56,0.12,36.42
46.62,0.06,-0.18,-344.76,10.47,11.83,-0.45,36.51
46.71,-0.38,2.75,-375.89,7.23,19.63,-0.38,36.67
46.79,0.24,0.39,-359.12,1.73,18.49,-0.49,37.01
46.9,-0.37,-0.91,-329.6,-3.7,14.75,-0.37,37.55
47.0,-0.56,0.55,-335.97,-7.09,9.24,0.26,37.98
47.07,-0.34,2.27,-319.72,-8.75,0.44,-0.13,38.26
47.17,-0.42,-1.01,-325.32,-7.26,-7.49,-0.62,38.66
47.27,-0.38,-0.48,-362.4,-1.24,-2.44,-0.8,39.01
47.35,-0.37,2.11,-372.0,2.49,-7.84,1.25,39.45
47.51,0.11,-0.19,-338.68,5.6,-14.46,1.86,39.6
47.54,-0.11,-0.42,-321.84,9.11,-5.14,0.57,39.56
47.62,0.05,0.82,-329.09,8.54,0.18,1.15,39.45
47.73,-0.21,1.71,-314.69,5.11,1.02,1.02,39.47
47.8,-0.01,-0.92,-336.77,0.4,1.02,1.69,39.6
47.91,0.35,-0.29,-374.19,-4.15,7.05,2.38,39.83
48.01,-0.22,2.55,-365.51,-6.94,13.07,0.29,40.2
48.1,0.34,1.37,-348.25,-7.49,11.32,-1.43,40.67
48.18,-0.03,-0.14,-343.98,-8.23,-2.48,0.28,41.28
48.27,-0.31,-0.89,-327.84,-5.03,-13.59,1.35,42.01
48.44,-0.15,0.87,-324.67,2.16,-7.19,-0.39,42.56
48.45,-0.08,-1.02,-355.13,7.29,-1.31,-0.74,42.7
48.54,0.29,0.23,-362.35,11.22,5.57,-0.66,42.5
48.65,0.06,2.68,-360.46,12.12,11.3,-0.47,42.25
48.74,0.31,-0.99,-351.01,9.43,13.96,-0.27,42.14
48.83,-0.16,0.03,-323.77,3.26,11.49,0.1,42.13
48.92,-0.33,1.33,-319.36,-2.88,6.28,0.71,42.15
49.02,-0.07,0.76,-328.18,-6.38,8.09,-0.06,42.46
49.1,-0.3,-0.99,-346.43,-10.42,-1.94,1.47,42.78
49.2,-0.12,0.34,-363.02,-9.8,-7.42,2.34,43.11
49.37,-0.47,2.53,-364.05,-5.5,-5.73,0.72,43.51
49.38,0.03,-1.53,-334.93,-1.18,-11.09,0.33,43.89
49.48,0.02,-0.22,-317.07,4.73,-7.73,0.12,44.06
49.56,-0.52,1.39,-344.59,7.77,-10.12,1.91,43.93
49.65,-0.21,-0.14,-340.87,8.65,-9.63,2.36,43.7
49.74,-0.24,-0.63,-338.1,7.98,2.06,1.19,43.54
49.83,0.46,0.13,-368.13,4.09,9.84,1.99,43.44
49.92,0.23,1.4,-359.2,-1.67,8.93,1.52,43.5
50.03,-0.21,-1.58,-326.36,-6.8,-0.17,1.44,43.63
50.12,-0.42,0.14,-317.8,-9.27,-3.54,1.98,43.94
50.28,-0.74,1.62,-326.54,-10.54,-10.21,2.11,44.29
50.3,0.0,-0.42,-330.1,-8.4,-16.99,1.64,44.7
50.39,-0.3,-0.91,-355.43,-2.95,-13.2,1.48,45.06
50.49,-0.23,-0.16,-374.15,3.06,-6.94,1.96,45.14
50.58,-0.2,2.35,-345.43,7.27,-5.53,1.15,45.12
50.67,-0.27,-0.95,-335.73,8.62,-9.37,1.96,45.0
50.75,0.04,-0.54,-333.75,8.53,-3.37,2.43,44.93
50.85,-0.79,1.94,-328.09,4.71,1.28,1.73,44.81
50.95,-0.03,-1.32,-352.45,0.18,3.33,1.89,44.85
51.03,0.41,0.15,-367.61,-3.83,8.96,1.8,44.72
51.19,-0.09,0.23,-364.32,-9.2,0.56,2.31,44.88
51.22,0.38,-0.62,-350.74,-10.73,-5.8,1.54,45.25
51.3,0.03,0.43,-336.27,-8.76,-8.13,1.21,45.58
51.41,-0.0,-0.39,-330.56,-4.22,-13.3,1.53,46.02
51.5,-0.21,0.99,-335.11,1.57,-11.97,0.61,46.22
51.59,-0.2,-0.46,-352.71,5.33,-12.66,2.11,46.26
51.67,0.1,0.1,-358.78,8.63,-6.46,2.95,46.1
51.81,-0.54,1.37,-363.03,9.17,0.69,1.89,45.87
51.87,-0.16,-1.21,-347.99,7.38,4.96,1.25,45.6
51.96,-0.29,0.36,-322.32,3.32,8.33,1.16,45.48
52.12,-0.39,0.87,-331.92,-3.4,1.64,2.01,45.51
52.13,0.08,0.38,-345.93,-8.2,-1.17,1.83,45.44
52.25,-0.08,-0.41,-350.54,-10.21,-3.42,1.85,45.51
52.33,-0.19,0.58,-358.86,-8.93,-6.39,2.3,45.72
52.42,-0.49,1.73,-364.87,-5.78,-11.04,2.28,46.1
52.52,-0.16,-0.8,-333.96,-0.1,-13.71,1.56,46.28
52.6,-0.14,0.02,-315.31,5.84,-10.34,1.35,46.3
52.69,-0.03,0.91,-342.41,8.91,-8.31,2.04,45.94
52.81,-0.19,1.09,-338.17,10.01,-4.7,1.77,45.49
52.9,-0.46,-0.15,-337.53,8.04,0.18,1.66,45.18
53.06,-0.0,-0.38,-367.97,5.5,15.41,0.28,44.97
53.06,0.0,1.53,-368.09,1.01,20.74,-0.74,44.74
53.16,0.13,0.82,-335.85,-4.85,11.3,-0.35,44.45
53.25,0.05,-0.06,-326.78,-7.68,8.15,-0.36,44.35
53.33,0.04,0.6,-335.54,-7.47,2.92,-0.06,44.37
53.43,-0.16,1.3,-328.86,-5.84,-5.96,-0.21,44.56
53.53,0.04,-0.84,-345.54,-1.33,-7.61,-0.48,44.74
53.63,-0.18,0.9,-368.96,5.86,0.9,-0.79,44.62
53.7,-0.54,1.78,-362.26,10.14,2.67,-0.19,44.33
53.8,0.18,-0.57,-339.44,11.79,4.47,0.06,43.8
53.97,-0.33,0.43,-329.22,10.63,10.17,0.06,43.45
53.97,-0.51,0.99,-327.85,6.58,9.77,0.77,43.1
54.08,-0.48,2.06,-331.22,1.66,14.16,-0.48,42.85
54.17,-0.1,0.08,-350.4,-3.67,15.49,-1.05,42.66
54.27,0.48,0.69,-356.36,-6.54,12.6,-0.42,42.57
54.35,-0.09,2.08,-364.93,-7.37,6.89,-0.26,42.59
54.45,0.44,-1.21,-356.28,-5.77,0.06,-0.41,42.66
54.54,0.04,0.55,-324.39,-2.29,-4.5,-0.51,42.8
54.63,-0.5,1.45,-321.58,2.55,-9.59,0.1,42.67
54.72,-0.06,0.41,-333.04,8.3,-4.77,-0.36,42.32
54.88,-0.28,-0.62,-351.03,11.17,3.75,-0.89,41.73
54.9,-0.44,-0.05,-370.47,11.11,10.78,-0.39,41.01
55.0,-0.36,1.75,-375.65,8.54,16.56,-0.01,40.47
55.08,0.53,0.13,-345.43,3.82,18.87,-0.54,39.94
55.17,0.09,0.2,-320.09,-3.31,12.07,-0.13,39.57
55.27,-0.46,0.63,-331.22,-8.12,3.96,0.62,39.37
55.36,-0.19,1.28,-317.95,-8.62,2.27,-0.57,39.21
55.47,-0.29,-0.54,-324.05,-7.51,-2.93,-1.07,39.26
55.55,0.06,0.0,-371.21,-2.72,-0.6,-0.82,39.45
55.63,-0.13,2.04,-376.46,1.03,-5.63,0.57,39.61
55.8,0.0,-0.89,-330.35,4.41,-12.94,1.13,39.55
55.84,-0.15,-0.24,-313.54,9.03,-3.92,-0.05,39.27
55.9,-0.13,0.42,-328.35,9.96,2.86,0.15,38.88
56.01,-0.02,0.29,-315.37,8.0,6.5,-0.14,38.53
56.1,-0.24,-0.43,-330.49,4.08,10.61,-0.9,38.16
56.19,0.02,-0.39,-371.76,-0.92,15.99,-0.45,37.84
56.28,-0.11,1.74,-365.9,-5.37,15.71,-0.04,37.66
56.39,0.14,1.2,-347.39,-7.87,10.43,-0.67,37.64
56.47,0.29,-0.18,-350.83,-9.28,-2.83,0.91,37.78
56.55,0.17,0.75,-327.17,-6.9,-14.34,2.14,37.94
56.71,-0.21,1.52,-306.98,-1.53,-14.46,0.8,38.09
56.77,-0.21,-1.6,-337.42,4.12,-10.57,0.08,38.01
56.85,-0.29,0.01,-360.06,9.67,0.68,-0.42,37.63
56.93,-0.28,1.14,-370.85,9.7,-0.02,1.4,37.17
57.01,0.33,-1.04,-361.39,7.51,0.67,1.92,36.68
57.11,-0.45,0.42,-334.67,4.38,8.7,0.49,36.45
57.2,-0.61,0.86,-321.54,-1.0,6.93,0.75,36.16
57.3,-0.18,0.8,-320.89,-5.67,6.67,0.28,36.02
57.38,0.03,-0.98,-338.11,-8.6,4.85,-0.42,35.91
57.49,0.09,0.68,-351.73,-8.0,3.82,-0.77,36.0
